id,serial,exam_type,exam_session,subject,subtopic,stem,case_text,choices_json,answer_text,explanation,explanation_version
9572,B31-052,"はり師・きゆう師",31,"臨床医学各論","運動器疾患","肘内障について正しいのはどれか。",,"[""肘に腫脹はない。"", ""腕尺関節の脱臼である。"", ""徒手整復は困難である。"", ""反復性に移行しやすい。""]","解答　1.","肘内障は橈骨頭が輪状靱帯から逸脱する亜脱臼であり、通常、肘の腫脹や発赤などの炎症所見はみられない（腫脹があれば骨折を疑う）。整復は徒手的に容易に行える。",1
9585,B31-065,"はり師・きゆう師",31,"臨床医学各論","運動器疾患","骨粗鬆症患者で最も骨折が起こりにくい部位はどれか。",,"[""橈骨遠位部"", ""腰椎椎体"", ""大腿骨近位部"", ""踵骨体部""]","解答　4.","骨粗鬆症による骨折（脆弱性骨折）の好発部位は、椎体（圧迫骨折）、大腿骨近位部、橈骨遠位端、上腕骨近位部である。踵骨骨折は高所からの転落などで生じることが多い。",1
9586,B31-066,"はり師・きゆう師",31,"臨床医学各論","運動器疾患","中殿筋機能が低下して起こるのはどれか。",,"[""アリス徴候"", ""クリック徴候"", ""ドレーマン徴候"", ""トレンデレンブルグ徴候""]","解答　4.","中殿筋の筋力低下があると、患側で片脚立ちをした際に骨盤を水平に保てず、健側（遊脚側）の骨盤が下がる。これをトレンデレンブルグ徴候という。",1
10263,B32-063,"はり師・きゆう師",32,"臨床医学各論","運動器疾患","L5神経根障害の所見として誤っているのはどれか。",,"[""足背の知覚障害"", ""アキレス腱反射消失"", ""足関節背屈筋力低下"", ""SLRテスト陽性""]","解答　２．","アキレス腱反射の消失・減弱はS1神経根障害の所見である。L5神経根障害では足背の知覚障害、足関節背屈（前脛骨筋）や母趾背屈（長母趾伸筋）の筋力低下、SLRテスト陽性などがみられる。",1
10264,B32-064,"はり師・きゆう師",32,"臨床医学各論","運動器疾患","原発性悪性骨腫瘍で最も頻度が高いのはどれか。",,"[""骨肉腫"", ""軟骨肉腫"", ""ユーイング肉腫"", ""脊索腫""]","解答　１．","骨肉腫は原発性悪性骨腫瘍の中で最も発生頻度が高く、10〜20歳代の若年者に好発する。膝関節周辺（大腿骨遠位・脛骨近位）に発生しやすい。",1
9762,B33-062,"はり師・きゆう師",33,"臨床医学各論","運動器疾患","小児で体前屈時に肋骨隆起を認めた場合、疑う疾患はどれか。",,"[""側弯症"", ""肺腫瘍"", ""鳩胸"", ""肋骨骨折""]","解答　１．","側弯症の検査として前屈テストがある。脊柱が回旋変形していると、前屈時に背部の高さに左右差が生じ、肋骨隆起（ハンプ）が認められる。",1
9763,B33-063,"はり師・きゆう師",33,"臨床医学各論","運動器疾患","発育性股関節形成不全について誤っているのはどれか。",,"[""男児に多い。"", ""分娩時の胎位異常で発生率が高い。"", ""家族内発生がみられる。"", ""治療は装具療法が主体となる。""]","解答　１．","発育性股関節形成不全（先天性股関節脱臼）は、女児に多く（男児の約5〜10倍）、骨盤位分娩（逆子）、家族歴などがリスク因子である。治療にはリーメンビューゲル装具などが用いられる。",1
9764,B33-064,"はり師・きゆう師",33,"臨床医学各論","運動器疾患","変形性関節症の単純エックス線所見で誤っているのはどれか。",,"[""荷重部軟骨下骨の硬化"", ""関節裂裂隙の拡大"", ""骨棘形成"", ""骨囊胞形成""]","解答　２．","変形性関節症（OA）のX線所見は、関節軟骨の摩耗による「関節裂隙の狭小化」、軟骨下骨の「骨硬化」、「骨棘形成」、「骨囊胞」が特徴である。裂隙の拡大はみられない。",1
10601,B34-061,"はり師・きゆう師",34,"臨床医学各論","運動器疾患","手根管症候群の原因とならないのはどれか。",,"[""肥満"", ""妊娠"", ""貧血"", ""人工透析""]","解答　３．","手根管症候群は正中神経が手根管内で圧迫される疾患である。原因には肥満、妊娠（浮腫）、人工透析（アミロイド沈着）、糖尿病、甲状腺機能低下症などがあるが、貧血は直接の原因とはならない。",1
10603,B34-063,"はり師・きゆう師",34,"臨床医学各論","運動器疾患","スポーツ外傷・障害と罹患部位の組合せで正しいのはどれか。",,"[""オスグッド病 大腿骨外側顆"", ""ジャンパー膝 脛骨遠位端"", ""マレット指 中節骨近位端"", ""野球肘（外側型） 上腕骨小頭""]","解答　４．","野球肘の外側型は、投球動作による圧迫力で上腕骨小頭の離断性骨軟骨炎を生じる。オスグッド病は脛骨粗面、ジャンパー膝は膝蓋骨下端、マレット指は末節骨基部（DIP関節）の障害である。",1
10606,B34-066,"はり師・きゆう師",34,"臨床医学各論","運動器疾患","変形性股関節症の一般的な治療法として適切でないのはどれか。",,"[""ギプス固定"", ""人工股関節全置換術"", ""生活指導"", ""薬物治療""]","解答　１．","変形性股関節症の治療は、体重制限や杖の使用などの生活指導、消炎鎮痛薬による薬物療法、進行例では人工股関節全置換術（THA）が行われる。ギプス固定は関節拘縮を招き、軟骨の変性を進めるため適切ではない。",1
